,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,on_optimal_path
2863,63,63,16,1041,3,3,3,0,True,1,3,9,True
2864,64,64,11,1052,3,2,3,0,False,0,0,9,True
2865,65,65,11,1063,3,3,3,0,True,0,0,9,True
2866,66,66,10,1073,3,3,3,0,True,0,0,9,True
2867,67,67,14,1087,2,2,3,1,True,0,0,9,True
2868,68,68,18,1105,3,3,3,0,True,0,0,9,True
2869,69,69,18,1123,3,3,3,0,True,0,0,9,True
2870,70,70,26,1149,3,3,3,0,True,0,0,9,True
2871,71,71,17,1166,3,3,3,0,True,0,0,9,True
2872,72,72,8,1174,3,5,3,0,False,0,0,9,True
2873,73,73,23,1197,3,3,3,0,True,0,0,9,True
2874,74,74,18,1215,3,3,3,0,True,0,0,9,True
2875,75,75,22,1237,2,2,3,1,True,0,0,9,False
2876,76,76,10,1247,3,3,3,0,True,0,0,9,True
2877,77,77,21,1268,2,3,3,1,False,0,0,9,True
2878,78,78,16,1284,1,1,3,2,True,0,0,9,True
2879,79,79,19,1303,4,4,3,3,True,0,0,9,True
2880,80,80,19,1322,1,1,3,2,True,0,0,9,True
2881,81,81,16,1338,3,3,3,0,True,1,4,9,True
2882,82,82,20,1358,2,2,3,1,True,0,0,9,True
2883,83,83,16,1374,1,1,3,2,True,0,0,9,True
2884,84,84,14,1388,3,3,3,0,True,0,0,9,True
2885,85,85,19,1407,3,3,3,0,True,0,0,9,True
2886,86,86,20,1427,3,3,3,0,True,0,0,9,True
2887,87,87,13,1440,3,3,3,0,True,0,0,9,False
2888,88,88,18,1458,2,2,3,1,True,0,0,9,True
2889,89,89,23,1481,3,3,3,0,True,0,0,9,True
2890,90,90,15,1496,3,3,3,0,True,0,0,9,True
2891,91,91,24,1520,5,5,3,3,True,0,0,9,False
2892,92,92,9,1529,3,3,3,0,True,0,0,9,True
2893,93,93,20,1549,2,2,3,1,True,0,0,9,True
2894,94,94,21,1570,2,2,3,1,True,0,0,9,True
2895,95,95,23,1593,3,3,3,0,True,0,0,9,True
2896,96,96,11,1604,3,3,3,0,True,0,0,9,True
2897,97,97,26,1630,5,5,3,3,True,0,0,9,True
2898,98,98,12,1642,5,4,3,3,False,0,0,9,True
2899,99,99,23,1665,3,3,3,0,True,0,0,9,True
