,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,subset,full_prediction,full_prior_habit,full_ll,full_alpha,full_rho,learn_prediction,learn_ll,learn_alpha,plan_prediction,plan_ll,plan_rho,learn_rho,plan_alpha
34,34,34,16,554,5,5,5,0,True,0,0,1,train,0.8783440216760682,0.4269081721114104,-0.1297169378576652,1.88,0.9136842105263158,0.5701673779111878,-0.5618253158007064,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
35,35,35,8,562,4,4,5,1,True,0,0,1,train,0.6584872669993248,0.43748559187895225,-0.4178100943573158,1.88,0.9136842105263158,0.19220924850215404,-1.649170664445705,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
36,36,36,15,577,7,7,5,2,True,0,0,1,train,0.5340643093573183,0.43230871921139413,-0.6272390177649065,1.88,0.9136842105263158,0.07204619515690626,-2.630447766301506,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
37,37,37,18,595,5,5,5,0,True,0,0,1,test,0.878642966298069,0.42773087498918666,-0.12937664549701391,1.88,0.9136842105263158,0.5614685759178561,-0.5771994708971273,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
38,38,38,12,607,4,5,5,1,False,0,0,1,train,0.6685215722635316,0.43758877058927037,-1.104192546175123,1.88,0.9136842105263158,0.2005599251179773,-0.22384370276051144,0.15,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
39,39,39,17,624,5,5,5,0,True,0,0,1,train,0.8807023668657962,0.4326081938114544,-0.12703554569188175,1.88,0.9136842105263158,0.5608004817156272,-0.5783900842827618,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
40,40,40,17,641,6,6,5,2,True,0,0,1,train,0.4690528551905825,0.4419808731316139,-0.7570398192512547,1.88,0.9136842105263158,0.05983199386041123,-2.816214746706574,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
41,41,41,25,666,4,4,5,1,True,0,0,1,test,0.6777621969798556,0.4379495871792096,-0.3889587944836915,1.88,0.9136842105263158,0.20888992295967607,-1.5659478501677397,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
42,42,42,18,684,6,6,5,2,True,0,0,1,train,0.48906811147715346,0.43314690529116656,-0.7152535119324943,1.88,0.9136842105263158,0.06938690028339471,-2.6680571860095896,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
43,43,43,3,687,5,2,5,0,False,1,2,1,train,0.8792835501732842,0.429198485333554,-2.1143108732823808,1.88,0.9136842105263158,0.5465595634847445,-0.7908913598054977,0.15,0.6876438138801262,-1.163611120148637,0.9442105263157895,0.95,1.0
44,44,44,16,703,5,5,5,0,True,0,0,1,test,0.8829494230808795,0.4378672751135655,-0.12448735852275339,1.88,0.9136842105263158,0.5555262343974982,-0.5878394443794345,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
45,45,45,21,724,5,5,5,0,True,0,0,1,train,0.8863984211330196,0.4462771188242826,-0.12058874420345271,1.88,0.9136842105263158,0.5641301076657791,-0.5724703667376415,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
46,46,46,17,741,3,0,5,3,False,0,0,1,train,0.26625989044415344,0.4544380722139686,-0.30960038724127853,1.88,0.9136842105263158,0.0077606654580857385,-0.007790936137713997,0.15,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
47,47,47,19,760,6,6,5,2,True,0,0,1,train,0.497044715296836,0.4521958217894952,-0.6990752865164344,1.88,0.9136842105263158,0.07554986010438064,-2.582962441960925,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
48,48,48,22,782,5,5,5,0,True,0,0,1,train,0.8872958506693159,0.44839168907456844,-0.11957681150778508,1.88,0.9136842105263158,0.5642160908311272,-0.5723179610918758,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
49,49,49,20,802,2,5,5,3,False,0,0,1,test,0.33239824313273175,0.45609670016938103,-0.4040634555812806,1.88,0.9136842105263158,0.026387968279985963,-0.026742379414745183,0.15,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
50,50,50,9,811,2,0,5,3,False,0,0,1,train,0.35241441097841203,0.4534584855019228,-0.43450431032683084,1.88,0.9136842105263158,0.03212582111062246,-0.032653180639935726,0.15,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
51,51,51,7,818,5,6,5,0,False,0,0,1,train,0.8882775622248353,0.4507348146393973,-2.1917377177425363,1.88,0.9136842105263158,0.5641086117882228,-0.8303621762720701,0.15,0.6876438138801262,-1.163611120148637,0.9442105263157895,0.95,1.0
52,52,52,23,841,4,4,5,1,True,0,0,1,train,0.6650290780216878,0.45803002525961106,-0.4079245129338492,1.88,0.9136842105263158,0.195763999111895,-1.630845431409596,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
53,53,53,22,863,6,6,5,2,True,0,0,1,train,0.5035204214183501,0.4539032614254058,-0.6861310087217805,1.88,0.9136842105263158,0.08149528232957018,-2.5072101459374982,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
54,54,54,15,878,6,6,5,2,True,0,0,1,test,0.5215749500989318,0.45041907433769685,-0.6509022946400153,1.88,0.9136842105263158,0.0907747391635112,-2.3993742351255665,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
55,55,55,15,893,4,4,5,1,True,0,0,1,train,0.6735592954051389,0.4469025206710234,-0.3951792463164431,1.88,0.9136842105263158,0.2031348557044043,-1.593885206684298,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
56,56,56,13,906,3,0,5,3,False,0,0,1,train,0.27472786726217224,0.4429983932639096,-0.32120833905526286,1.88,0.9136842105263158,0.009234822540783987,-0.00927772786747032,0.15,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
57,57,57,14,920,2,6,5,3,False,0,0,1,train,0.3615918293094175,0.44111673675817925,-0.4487774342276537,1.88,0.9136842105263158,0.03602190941041805,-0.03668671223403545,0.15,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
58,58,58,17,937,5,5,5,0,True,0,0,1,test,0.883446833405201,0.43870820106186953,-0.12392416627679764,1.88,0.9136842105263158,0.5390866099273238,-0.6178790346602385,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
59,59,59,19,956,5,5,5,0,True,0,0,1,train,0.8861596555544955,0.44533214159813006,-0.12085814646801983,1.88,0.9136842105263158,0.5458880435471124,-0.6053413727110514,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
60,60,60,13,969,5,5,5,0,True,1,3,1,train,0.8887478604565842,0.4517998615935727,-0.11794170523007733,1.88,0.9136842105263158,0.5524821885853896,-0.5933340839643785,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
61,61,61,16,985,5,5,5,0,True,0,0,1,train,0.8912196575979757,0.4581162712584814,-0.11516435260402245,1.88,0.9136842105263158,0.5588782810257353,-0.5818235736767433,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
62,62,62,20,1005,5,5,5,0,True,0,0,1,train,0.8935825681389786,0.464286129097504,-0.11251653887156104,1.88,0.9136842105263158,0.5650850310554247,-0.5707790617160706,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
63,63,63,18,1023,5,5,5,0,True,0,0,1,train,0.8958434937818277,0.4703140416205738,-0.10998955338265361,1.88,0.9136842105263158,0.5711106580883846,-0.5601722910999153,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
64,64,64,17,1040,5,5,5,0,True,0,0,1,train,0.8980087777488038,0.47620446417076034,-0.10757543595175945,1.88,0.9136842105263158,0.5769629232898873,-0.5499772722684853,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
65,65,65,21,1061,4,4,5,1,True,0,0,1,train,0.66161542315273,0.48196170263933713,-0.4130708236448421,1.88,0.9136842105263158,0.19180909108813857,-1.6512547188649573,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
66,66,66,18,1079,5,5,5,0,True,0,0,1,train,0.8987688143879127,0.4783351825433319,-0.10672943621560306,1.88,0.9136842105263158,0.5761807406801255,-0.5513338816037504,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
67,67,67,19,1098,6,6,5,2,True,0,0,1,train,0.5053385844561546,0.4839159427782106,-0.68252661009792,1.88,0.9136842105263158,0.08708740658594277,-2.44084299127246,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
68,68,68,12,1110,5,5,5,0,True,0,0,1,test,0.8997048968783763,0.48088703176475545,-0.10568846178363882,1.88,0.9136842105263158,0.576692554441566,-0.550445989070841,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
69,69,69,19,1129,6,6,5,2,True,0,0,1,test,0.5172120494134528,0.4862993745336732,-0.6593023349593476,1.88,0.9136842105263158,0.09345861477563674,-2.3702365633943097,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
70,70,70,11,1140,2,5,5,3,False,0,0,1,train,0.347854460762947,0.48326973181701655,-0.4274875222765604,1.88,0.9136842105263158,0.03585253869548035,-0.036511027911811746,0.15,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
71,71,71,8,1148,5,5,5,0,True,0,0,1,train,0.8998390173546564,0.48117287274451676,-0.10553940126283942,1.88,0.9136842105263158,0.5738820605469439,-0.5553313732047173,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
72,72,72,13,1161,3,2,5,3,False,0,0,1,train,0.2657044435085534,0.48637835600484086,-0.3088436658959437,1.88,0.9136842105263158,0.009696688187886233,-0.009744007209120185,0.15,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
73,73,73,21,1182,5,5,5,0,True,0,0,1,train,0.9011398675112703,0.48479915120089195,-0.10409479756007342,1.88,0.9136842105263158,0.577855491916092,-0.5484314555544664,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
74,74,74,19,1201,2,0,5,3,False,0,0,1,train,0.3593582267222423,0.48984815797540554,-0.4452848343206491,1.88,0.9136842105263158,0.03976304141901556,-0.04057519312303346,0.15,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
75,75,75,16,1217,4,4,5,1,True,0,0,1,train,0.6549504165481288,0.4877686729996924,-0.4231957461387901,1.88,0.9136842105263158,0.18578609465060994,-1.683159295819606,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
76,76,76,17,1234,6,7,5,2,False,0,0,1,train,0.5206993637776453,0.4845440173729875,-0.7354272454184031,1.88,0.9136842105263158,0.09692876648465103,-0.1019538432773835,0.15,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
77,77,77,12,1246,2,5,5,3,False,0,0,1,train,0.37070923103495745,0.4817601169665996,-0.463161857291871,1.88,0.9136842105263158,0.04383867913457944,-0.04482863449155956,0.15,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
78,78,78,14,1260,5,5,5,0,True,0,0,1,train,0.8993657065233585,0.47972969325804593,-0.10606553465492628,1.88,0.9136842105263158,0.5663846519783833,-0.568481834465563,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
79,79,79,20,1280,5,5,5,0,True,0,0,1,test,0.9010747119178876,0.484522967234615,-0.10416710370403076,1.88,0.9136842105263158,0.5711776034178637,-0.5600550784281024,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
80,80,80,17,1297,3,0,5,3,False,0,0,1,test,0.27290039269048966,0.48922555963123066,-0.3186917994039634,1.88,0.9136842105263158,0.010939239671023044,-0.010999513120179482,0.15,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
81,81,81,19,1316,5,5,5,0,True,1,4,1,train,0.9022198088532492,0.4877509020843021,-0.10289709808255985,1.88,0.9136842105263158,0.5746869156052132,-0.5539298810754318,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
82,82,82,13,1329,5,5,5,0,True,0,0,1,train,0.9038085151438794,0.49232487816937187,-0.10113776055799274,1.88,0.9136842105263158,0.5792191333017707,-0.5460744044407535,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
83,83,83,18,1347,5,5,5,0,True,0,0,1,train,0.9053451589687483,0.4968146620920482,-0.09943901686763054,1.88,0.9136842105263158,0.5836501932649115,-0.5384534597519999,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
84,84,84,15,1362,5,5,5,0,True,0,0,1,train,0.9068322256438048,0.5012224374182921,-0.09779782321686552,1.88,0.9136842105263158,0.5879834327983797,-0.531056506993407,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
85,85,85,16,1378,5,5,5,0,True,0,0,1,test,0.9082720473139592,0.5055503217427895,-0.09621133367617972,1.88,0.9136842105263158,0.5922220463100194,-0.523873636196001,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
86,86,86,19,1397,4,4,5,1,True,0,0,1,train,0.644225544588394,0.5098003684303692,-0.4397063896759341,1.88,0.9136842105263158,0.17716275998177877,-1.7306864210138404,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
87,87,87,15,1412,4,4,5,1,True,0,0,1,train,0.6528662476898145,0.5068484496366032,-0.4263829981132513,1.88,0.9136842105263158,0.18399721327614132,-1.692834666726204,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
88,88,88,19,1431,4,4,5,1,True,0,0,1,train,0.661167366861155,0.5039013206501118,-0.4137482686677033,1.88,0.9136842105263158,0.19076621368769855,-1.6567066127564514,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
89,89,89,10,1441,5,5,5,0,True,0,0,1,train,0.9067194863580064,0.5009609887673909,-0.09792215304457057,1.88,0.9136842105263158,0.581691185881752,-0.5418155805237778,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
90,90,90,14,1455,5,5,5,0,True,0,0,1,train,0.9080868088055962,0.5050636307690253,-0.09641530053920466,1.88,0.9136842105263158,0.5857526277886251,-0.534857715409459,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
91,91,91,9,1464,5,5,5,0,True,0,0,1,train,0.9094135070644768,0.5090963043153229,-0.09495538498052813,1.88,0.9136842105263158,0.5897313210834031,-0.5280882337972066,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
92,92,92,22,1486,5,5,5,0,True,0,0,1,train,0.91070134563321,0.5130607080971767,-0.09354026682824348,1.88,0.9136842105263158,0.5936297615357691,-0.5214994510277001,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
93,93,93,18,1504,5,5,5,0,True,0,0,1,train,0.911951989743046,0.5169584915894452,-0.09216793311909525,1.88,0.9136842105263158,0.5974503470334189,-0.5150840998288662,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
94,94,94,13,1517,4,4,5,1,True,0,0,1,train,0.6582005723461342,0.5207912564219791,-0.4182455729106287,1.88,0.9136842105263158,0.18825257356744507,-1.6699707413865772,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
95,95,95,16,1533,6,6,5,2,True,0,0,1,train,0.49555928447199,0.5179323374776614,-0.7020682866132949,1.88,0.9136842105263158,0.0887284623595304,-2.422174557716689,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
96,96,96,14,1547,4,4,5,1,True,0,0,1,test,0.6647065769252067,0.5156193999379027,-0.40840957340674017,1.88,0.9136842105263158,0.1934863265630918,-1.642548432765733,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
97,97,97,14,1561,5,5,5,0,True,0,0,1,train,0.9106170637126318,0.5128114104185343,-0.09363281727983488,1.88,0.9136842105263158,0.5884024316645683,-0.5303441575907764,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
98,98,98,8,1569,5,5,5,0,True,0,0,1,train,0.9118095081165096,0.5165230180798954,-0.09232418340400753,1.88,0.9136842105263158,0.5920725480581407,-0.5241261042109421,0.15,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
99,99,99,15,1584,6,6,5,2,True,0,0,1,train,0.5007776346539917,0.5201756403044806,-0.6915931194307386,1.88,0.9136842105263158,0.09180293300004481,-2.3881110319745233,0.15,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
100,0,0,19,19,4,1,4,0,False,0,0,10,train,0.6334270738007381,0.12499999999999999,-1.0035577973695,1.88,0.9289473684210526,0.12499999999999999,-0.13353139262452263,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
101,1,1,19,38,4,4,4,0,True,0,0,10,train,0.723929670724137,0.1789970144397665,-0.32306103119859336,1.88,0.9289473684210526,0.30662793299749463,-1.1821202110273172,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
102,2,2,13,51,5,5,4,1,True,0,0,10,train,0.668342685873461,0.23435255349918843,-0.4029542341818624,1.88,0.9289473684210526,0.1300528874780945,-2.0398140845035484,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
103,3,3,13,64,7,0,4,2,False,0,0,10,train,0.6027509479051919,0.23648441954046143,-0.9231918597360426,1.88,0.9289473684210526,0.07536101238302338,-0.07835190130752301,0.53,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
104,4,4,19,83,2,2,4,3,True,0,0,10,train,0.519248343537858,0.2264660337917418,-0.6553730063362363,1.88,0.9289473684210526,0.044657083712771085,-3.1087423344610676,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
105,5,5,21,104,5,5,4,1,True,0,0,10,train,0.7112276196955737,0.21381897160524224,-0.34076276019403196,1.88,0.9289473684210526,0.1999662497032198,-1.609606678158135,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
106,6,6,12,116,4,4,4,0,True,0,0,10,train,0.7635869375810308,0.21247159468523036,-0.26972829364009887,1.88,0.9289473684210526,0.3191222643371602,-1.142180975843726,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
107,7,7,18,134,4,4,4,0,True,0,0,10,test,0.7978197929486482,0.24839748797954583,-0.2258725304068867,1.88,0.9289473684210526,0.3801581329405118,-0.9671679735065212,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
108,8,8,11,145,4,4,4,0,True,0,0,10,train,0.8242990610815133,0.28257654577162455,-0.19322187671308436,1.88,0.9289473684210526,0.43179101901694633,-0.839813560059495,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
109,9,9,18,163,5,5,4,1,True,0,0,10,train,0.7422534965074509,0.3146860272174391,-0.2980644546623293,1.88,0.9289473684210526,0.21646043259599573,-1.5303475076139657,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
110,10,10,15,178,3,0,4,3,False,0,0,10,train,0.4590309757496371,0.30746591875524687,-0.6143932582437,1.88,0.9289473684210526,0.03320821104655717,-0.03377212320351825,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
111,11,11,12,190,4,4,4,0,True,0,0,10,train,0.8349581139265355,0.29844409106896186,-0.18037371835171795,1.88,0.9289473684210526,0.4342818624452853,-0.8340615030459249,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
112,12,12,17,207,4,4,4,0,True,0,0,10,test,0.851300497348547,0.32533829435869766,-0.1609901018698754,1.88,0.9289473684210526,0.468600654003843,-0.7580043572546078,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
113,13,13,20,227,4,4,4,0,True,0,0,10,train,0.8648513532384077,0.3505914450448074,-0.14519763278462652,1.88,0.9289473684210526,0.4989693510839403,-0.6952106057904115,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
114,14,14,22,249,5,5,4,1,True,0,0,10,train,0.7487101483550115,0.3742562220074273,-0.28940335520264526,1.88,0.9289473684210526,0.2175517696660439,-1.5253184353229348,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
115,15,15,13,262,5,5,4,1,True,0,0,10,train,0.7737005130110556,0.3657471356869301,-0.25657041436496597,1.88,0.9289473684210526,0.25197385644538245,-1.3784299411168774,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
116,16,16,12,274,3,2,4,3,False,0,0,10,train,0.46088150964163177,0.35724283486659225,-0.6178198985440297,1.88,0.9289473684210526,0.04032489144660087,-0.04116048039034353,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
117,17,17,21,295,5,4,4,1,False,0,0,10,train,0.7902146769144616,0.34977669160632135,-1.5616705421613117,1.88,0.9289473684210526,0.2775991396363764,-0.3251750859005252,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
118,18,18,18,313,4,4,4,0,True,0,0,10,test,0.8600914332533152,0.34195777607340005,-0.15071657764950064,1.88,0.9289473684210526,0.45333256081835954,-0.791129292998749,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
119,19,19,22,335,7,4,4,2,False,0,0,10,test,0.5256728314198829,0.36110202662415536,-0.745857966313614,1.88,0.9289473684210526,0.06147542033720432,-0.06344623292794854,0.53,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
120,20,20,12,347,4,2,4,0,False,1,1,10,train,0.8666617165830731,0.3545329013908183,-2.0148658956044523,1.88,0.9289473684210526,0.4646484509103778,-0.624831646780434,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
121,21,21,10,357,4,4,4,0,True,0,0,10,train,0.8751284779117046,0.3721631335281443,-0.1333845715041799,1.88,0.9289473684210526,0.48455611760574324,-0.72452202854696,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
122,22,22,17,374,1,1,4,3,True,0,0,10,test,0.34676578326972246,0.3889246971392506,-1.059105703102195,1.88,0.9289473684210526,0.017678554716785037,-4.0354029719022675,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
123,23,23,17,391,4,4,4,0,True,0,0,10,train,0.8805822408533943,0.38420735725992977,-0.12717195296196362,1.88,0.9289473684210526,0.4981210583387953,-0.6969121424651105,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
124,24,24,18,409,5,5,4,1,True,0,0,10,test,0.7807732162119919,0.3997275835863146,-0.2474705474787984,1.88,0.9289473684210526,0.25725025822251335,-1.3577059004880607,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
125,25,25,12,421,7,7,4,2,True,0,0,10,train,0.5361625326315312,0.3921841907311442,-0.6233179313555106,1.88,0.9289473684210526,0.06989284540820219,-2.6607919896561887,0.53,0.7498484563928871,-0.28788415101109494,0.9594736842105263,0.95,1.0
126,26,26,13,434,4,4,4,0,True,0,0,10,train,0.8814527492490162,0.3861996231622811,-0.12618388124791288,1.88,0.9289473684210526,0.4905366287029514,-0.712255326510109,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
127,27,27,16,450,4,4,4,0,True,0,0,10,train,0.8874291647280377,0.40031861043332223,-0.11942657520884764,1.88,0.9289473684210526,0.5056570544104624,-0.6818965975586008,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
128,28,28,9,459,4,4,4,0,True,0,0,10,train,0.8928378514110372,0.4138264098998738,-0.11335029196006353,1.88,0.9289473684210526,0.5198745899457589,-0.6541676696748254,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
129,29,29,17,476,6,6,4,2,True,0,0,10,train,0.4209632637356617,0.4267546523092747,-0.8652097086423358,1.88,0.9289473684210526,0.02777754561554772,-3.583527296331319,0.53,0.7498484563928871,-0.28788415101109494,0.9594736842105263,0.95,1.0
130,30,30,12,488,4,4,4,0,True,0,0,10,train,0.8961296461901546,0.4224903933212825,-0.1096701820657782,1.88,0.9289473684210526,0.5287116375230065,-0.6373121044017345,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
131,31,31,16,504,4,4,4,0,True,0,0,10,train,0.9006011657408556,0.43462489517508945,-0.10469277671082267,1.88,0.9289473684210526,0.5410977827242813,-0.6141552720607836,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
132,32,32,23,527,4,4,4,0,True,0,0,10,train,0.9047034810130947,0.44626502264732726,-0.10014803425905414,1.88,0.9289473684210526,0.552820964136823,-0.5927210837006816,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
133,33,33,14,541,6,2,4,2,False,0,0,10,train,0.4406583973733743,0.4574367430314758,-0.5809948965369829,1.88,0.9289473684210526,0.03351849565809443,-0.03409311725570691,0.53,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
134,34,34,17,558,4,4,4,0,True,0,0,10,train,0.9070071887069199,0.4531008671278612,-0.0976049030914416,1.88,0.9289473684210526,0.5590068683215884,-0.5815935191018252,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
135,35,35,15,573,5,4,4,1,False,0,0,10,train,0.756424642419971,0.4636509589448864,-1.412328907622835,1.88,0.9289473684210526,0.2225667699498573,-0.2517575163654654,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
136,36,36,12,585,4,4,4,0,True,0,0,10,train,0.9082521216752942,0.456939150513668,-0.09623327187992717,1.88,0.9289473684210526,0.5580889310786754,-0.5832369546066566,0.53,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
137,37,37,17,602,7,5,4,2,False,0,0,10,train,0.5229462830812783,0.46694460539843097,-0.7401261803489155,1.88,0.9289473684210526,0.06879789585407255,-0.07127894240063577,0.53,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
138,38,38,19,621,6,5,4,2,False,0,0,10,train,0.4600750959904393,0.46179106048943397,-0.6163252157434416,1.88,0.9289473684210526,0.039377875637473324,-0.04017415820056099,0.53,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
139,39,39,7,628,1,0,4,3,False,0,0,10,train,0.3106353537319892,0.45770173503409334,-0.371984908100015,1.88,0.9289473684210526,0.016957695040723603,-0.01710312317986158,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
140,40,40,16,644,3,2,4,3,False,0,0,10,train,0.38413615001128265,0.4546583239037637,-0.4847293626233327,1.88,0.9289473684210526,0.03247252600795553,-0.03301145759038216,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
141,41,41,9,653,2,7,4,3,False,0,0,10,train,0.36188982687690546,0.45097412203291737,-0.4492443253997946,1.88,0.9289473684210526,0.026543102974316574,-0.026901731446271795,0.53,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
